<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
DBC,D,19960222,000000,24.2016,24.2016,24.2016,24.2016,44892.7083347699,0
DBC,D,19960223,000000,23.761,23.761,23.761,23.761,77135.41666913501,0
DBC,D,19960226,000000,23.761,23.761,23.761,23.761,131047.91667086021,0
DBC,D,19960227,000000,24.2016,24.2016,24.2016,24.2016,10242.708333661101,0
DBC,D,19960228,000000,26.6208,26.6208,26.6208,26.6208,111990.62500358371,0
DBC,D,19960229,000000,26.6208,26.6208,26.6208,26.6208,79313.5416692047,0
DBC,D,19960301,000000,26.6208,26.6208,26.6208,26.6208,49000.000001568005,0
DBC,D,19960304,000000,26.1811,26.1811,26.1811,26.1811,131653.1250042129,0
DBC,D,19960305,000000,26.4038,26.4038,26.4038,26.4038,126159.37500403711,0
DBC,D,19960306,000000,29.0419,29.0419,29.0419,29.0419,76751.0416691227,0
DBC,D,19960307,000000,29.9222,29.9222,29.9222,29.9222,73336.4583356801,0
DBC,D,19960308,000000,29.0419,29.0419,29.0419,29.0419,53576.041668381105,0
DBC,D,19960311,000000,28.825,28.825,28.825,28.825,69629.1666688948,0
DBC,D,19960312,000000,28.6022,28.6022,28.6022,28.6022,29468.750000943,0
DBC,D,19960313,000000,29.9222,29.9222,29.9222,29.9222,14369.791667126501,0
