<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
HDR,D,20210428,000000,27.1855,27.1855,26.5557,26.5557,724.235772354,0
HDR,D,20210429,000000,27.1855,27.1855,26.826,27.0053,393.216802166,0
HDR,D,20210430,000000,27.1855,27.1855,27.0053,27.0053,473.336043358,0
HDR,D,20210504,000000,27.2756,27.2756,27.1855,27.1855,263.5501355,0
HDR,D,20210505,000000,27.1855,27.2756,27.0053,27.2756,400.59620596,0
HDR,D,20210506,000000,27.2756,27.9055,27.2756,27.9055,994.111111106,0
HDR,D,20210507,000000,27.9055,28.8057,27.9055,28.1759,1914.428184272,0
HDR,D,20210510,000000,28.7156,28.8057,28.0857,28.3561,812.788617882,0
HDR,D,20210511,000000,28.7156,28.7156,27.0954,27.9956,920.317073166,0
HDR,D,20210512,000000,28.266,28.3561,27.2756,27.2756,393.216802166,0
HDR,D,20210513,000000,28.266,28.3561,27.9055,28.3561,103.311653116,0
HDR,D,20210514,000000,28.3561,28.6264,28.3561,28.4462,1012.03252032,0
HDR,D,20210517,000000,28.7156,28.7156,28.5363,28.5363,332.07317073,0
HDR,D,20210518,000000,28.5363,28.7156,28.5363,28.7156,576.647696474,0
HDR,D,20210519,000000,28.7156,28.9859,28.6264,28.6264,946.672086716,0
HDR,D,20210520,000000,28.9859,29.2563,28.6264,29.1662,865.498644982,0
HDR,D,20210521,000000,29.4365,29.4365,28.8958,28.8958,845.468834684,0
HDR,D,20210524,000000,29.4365,29.4365,28.3561,28.3561,337.34417344,0
HDR,D,20210525,000000,28.4462,28.8057,28.4462,28.8057,274.09214092,0
HDR,D,20210526,000000,28.8057,29.4365,27.9055,28.8057,1344.10569105,0
HDR,D,20210527,000000,29.0761,29.4365,28.8958,28.9859,1998.764227632,0
HDR,D,20210528,000000,29.3464,29.3464,28.8057,28.9859,612.490514902,0
HDR,D,20210531,000000,29.3464,29.4365,29.1662,29.4365,1262.932249316,0
HDR,D,20210601,000000,29.4365,30.2466,29.1662,30.2466,1241.848238476,0
HDR,D,20210602,000000,30.2466,30.3367,29.9763,30.3367,332.07317073,0
HDR,D,20210604,000000,30.3367,30.3367,30.1565,30.3367,314.151761516,0
