<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ATC,D,20161005,000000,4.58066,4.58066,4.47453,4.53639,57530.552240557,0
ATC,D,20161006,000000,4.55416,4.57183,4.47453,4.53639,43662.582090881,0
ATC,D,20161007,000000,4.50988,4.51881,4.48337,4.4923,8291.3283584613,0
ATC,D,20161010,000000,4.47453,4.50104,4.44802,4.44802,24514.567164925,0
ATC,D,20161011,000000,4.43035,4.45686,4.37733,4.43035,52613.014926974,0
ATC,D,20161012,000000,4.43035,4.48337,4.37733,4.44802,94586.641793923,0
ATC,D,20161013,000000,4.4923,4.4923,4.29771,4.44802,43491.626866995,0
ATC,D,20161014,000000,4.38607,4.43909,4.38607,4.43035,18038.865672191,0
ATC,D,20161017,000000,4.40384,4.50988,4.40384,4.48337,24709.208955976,0
ATC,D,20161018,000000,4.43035,4.44802,4.40384,4.40384,19444.61194089,0
ATC,D,20161019,000000,4.40384,4.43909,4.39501,4.40384,24784.388060456,0
ATC,D,20161020,000000,4.40384,4.46579,4.40384,4.45686,18527.014925937,0
ATC,D,20161021,000000,4.43909,4.46579,4.43035,4.43909,52855.029852355,0
ATC,D,20161024,000000,4.46579,4.50104,4.46579,4.46579,60981.582091408,0
ATC,D,20161025,000000,4.42151,4.48337,4.42151,4.48337,27548.507463525,0
ATC,D,20161026,000000,4.4923,4.72214,4.42151,4.69563,230420.86567865,0
ATC,D,20161027,000000,4.70447,4.78409,4.60717,4.77516,138085.47761614,0
ATC,D,20161028,000000,4.78409,4.78409,4.6868,4.76642,225339.58209641,0
ATC,D,20161031,000000,4.76642,4.78409,4.7133,4.76642,87498.179107141,0
ATC,D,20161102,000000,4.6868,4.74865,4.59834,4.64261,86065.656719037,0
ATC,D,20161103,000000,4.66029,4.66029,4.5896,4.65135,59591.283583903,0
ATC,D,20161104,000000,4.59834,4.66029,4.59834,4.62484,32707.029851742,0
ATC,D,20161107,000000,4.64261,4.65135,4.5896,4.60717,34847.059702553,0
ATC,D,20161108,000000,4.58066,4.64261,4.52765,4.59834,46369.029852157,0
ATC,D,20161109,000000,4.48337,4.73098,4.46579,4.73098,100088.10448066,0
ATC,D,20161110,000000,4.81944,5.06704,4.81944,4.88139,412845.537326,0
ATC,D,20161114,000000,4.9344,5.04054,4.91673,4.95208,190265.95522967,0
ATC,D,20161115,000000,4.95208,4.97859,4.89022,4.94324,34660.656717473,0
ATC,D,20161116,000000,4.96975,4.96975,4.9079,4.9079,52269.04477771,0
ATC,D,20161117,000000,4.89896,4.94324,4.89896,4.92547,20852.417911082,0
ATC,D,20161118,000000,4.92547,4.92547,4.82827,4.89896,45397.880598397,0
ATC,D,20161121,000000,4.82827,4.9079,4.81944,4.9079,22505.328358894,0
ATC,D,20161122,000000,4.91673,5.08472,4.88139,5.08472,174066.40299037,0
ATC,D,20161123,000000,5.09355,5.17308,5.06704,5.07588,40786.208956465,0
ATC,D,20161124,000000,5.04054,5.05821,5.00519,5.04054,33824.417911477,0
ATC,D,20161125,000000,5.05821,5.05821,5.0317,5.05821,36464.95522499,0
ATC,D,20161128,000000,5.05821,5.12006,5.00519,5.00519,30978.94029945,0
ATC,D,20161129,000000,5.04054,5.13773,5.01403,5.13773,49420.477613444,0
ATC,D,20161130,000000,5.14657,5.19969,5.12006,5.129,85937.955226496,0
ATC,D,20161201,000000,5.13773,5.13773,5.00519,5.00519,43235.194031167,0
ATC,D,20161202,000000,4.95208,5.00519,4.92547,5.00519,39197.149254924,0
ATC,D,20161205,000000,5.00519,5.04054,4.92547,4.97859,33024.223881602,0
ATC,D,20161206,000000,4.92547,4.96975,4.91673,4.95208,27573.223881436,0
ATC,D,20161207,000000,4.9079,4.98742,4.73991,4.88139,68898.044778216,0
ATC,D,20161208,000000,4.85478,4.86362,4.70447,4.79293,49631.597016436,0
ATC,D,20161209,000000,4.79293,4.84594,4.75749,4.77516,31139.597015873,0
ATC,D,20161212,000000,4.77516,4.84594,4.75749,4.79293,16889.55223932,0
ATC,D,20161213,000000,4.77516,4.85478,4.77516,4.85478,29456.820896419,0
ATC,D,20161214,000000,4.87245,5.02277,4.87245,4.99626,189304.07463263,0
ATC,D,20161215,000000,5.01403,5.01403,4.88139,4.94324,28207.611941157,0
ATC,D,20161216,000000,4.92547,4.92547,4.79293,4.92547,34599.895523441,0
ATC,D,20161219,000000,4.88139,4.92547,4.81944,4.88139,38562.761195204,0
ATC,D,20161220,000000,4.87245,4.9079,4.82827,4.89896,19866.850746873,0
ATC,D,20161221,000000,4.85478,4.89022,4.83711,4.89022,90813.26865948,0
ATC,D,20161222,000000,4.89022,4.89022,4.83711,4.87245,26917.208956043,0
ATC,D,20161223,000000,4.87245,4.91673,4.81944,4.89896,67702.388061762,0
ATC,D,20161227,000000,4.86362,4.86362,4.74865,4.86362,59481.089554049,0
ATC,D,20161228,000000,4.80176,4.86362,4.79293,4.79293,46352.552240217,0
ATC,D,20161229,000000,4.75749,4.89022,4.75749,4.89022,58415.194031629,0
ATC,D,20161230,000000,4.89896,4.9079,4.83711,4.9079,18656.776119971,0
ATC,D,20170102,000000,4.89022,4.89022,4.80176,4.86362,16058.462687056,0
ATC,D,20170103,000000,4.86362,4.91673,4.81944,4.86362,25543.388060479,0
ATC,D,20170104,000000,4.86362,4.91673,4.84594,4.87245,7249.1194032057,0
ATC,D,20170105,000000,4.88139,5.02277,4.88139,4.97859,71099.865673806,0
ATC,D,20170109,000000,5.01403,5.04054,4.97859,5.02277,37805.820896673,0
ATC,D,20170110,000000,5.02277,5.11123,4.96091,4.96091,56887.925374866,0
ATC,D,20170111,000000,4.97859,4.99626,4.9079,4.96091,35484.537314513,0
ATC,D,20170112,000000,4.98742,4.98742,4.9344,4.95208,27807.000000846,0
ATC,D,20170113,000000,4.94324,4.99626,4.94324,4.96091,54687.134330023,0
ATC,D,20170116,000000,4.96975,5.00519,4.96975,4.96975,76527.179106807,0
ATC,D,20170117,000000,4.96975,5.00519,4.92547,4.96975,59409.000001808,0
ATC,D,20170118,000000,4.96975,4.96975,4.89896,4.9344,26476.432836627,0
ATC,D,20170119,000000,4.96975,4.96975,4.82827,4.82827,34885.164180166,0
ATC,D,20170120,000000,4.8106,4.89896,4.8106,4.82827,18020.328358757,0
ATC,D,20170123,000000,4.82827,4.89022,4.80176,4.86362,20094.447761806,0
ATC,D,20170124,000000,4.86362,4.92547,4.82827,4.82827,21980.104478281,0
ATC,D,20170125,000000,4.81944,4.9344,4.81944,4.92547,39013.835822083,0
ATC,D,20170126,000000,4.87245,4.96091,4.86362,4.86362,65608.701494534,0
ATC,D,20170127,000000,4.92547,4.92547,4.77516,4.79293,59084.597016724,0
ATC,D,20170130,000000,4.77516,4.85478,4.58066,4.66029,149523.00000455,0
ATC,D,20170131,000000,4.59834,4.72214,4.59834,4.72214,58330.746270432,0
ATC,D,20170201,000000,4.65135,4.76642,4.65135,4.73098,41905.656717693,0
ATC,D,20170202,000000,4.75749,4.76642,4.64261,4.6868,21456.94029916,0
ATC,D,20170203,000000,4.66912,4.6868,4.51881,4.60717,64913.552240782,0
ATC,D,20170206,000000,4.59834,4.65135,4.54532,4.56299,40540.0746281,0
ATC,D,20170207,000000,4.5896,4.59834,4.52765,4.54532,43500.895523712,0
ATC,D,20170208,000000,4.55416,4.62484,4.51881,4.62484,68745.626867764,0
ATC,D,20170209,000000,4.62484,4.62484,4.55416,4.58066,101700.85074936,0
ATC,D,20170210,000000,4.59834,4.7133,4.5896,4.64261,81805.164181594,0
ATC,D,20170213,000000,4.64261,4.65135,4.58066,4.60717,34610.194030904,0
ATC,D,20170214,000000,4.64261,4.66912,4.61611,4.66912,23719.522388782,0
ATC,D,20170215,000000,4.66912,4.66912,4.60717,4.66029,34891.343284644,0
ATC,D,20170216,000000,4.66029,4.80176,4.66029,4.77516,65475.850748261,0
ATC,D,20170217,000000,4.77516,4.8106,4.73991,4.77516,30679.253732277,0
ATC,D,20170220,000000,4.77516,4.82827,4.73098,4.81944,56546.014927094,0
