<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BBT,D,20200804,000000,20.5465,20.6833,19.2217,19.9072,25635.090705136,0
BBT,D,20200805,000000,19.268,19.9979,18.811,19.3586,14260.093467517,0
BBT,D,20200806,000000,19.4502,20.0441,18.3549,18.7194,45320.548720369,0
BBT,D,20200807,000000,18.7194,18.7194,18.2633,18.4455,12628.916917905,0
BBT,D,20200810,000000,19.1763,19.3586,18.2633,18.6287,7920.2323253864,0
BBT,D,20200811,000000,18.9942,18.9942,18.1717,18.4455,16667.403060616,0
BBT,D,20200812,000000,18.5825,18.5825,17.7702,18.1717,17490.017609493,0
BBT,D,20200813,000000,18.0441,18.1717,17.8063,18.1357,5402.6642776418,0
BBT,D,20200814,000000,18.0811,18.1717,18.0625,18.1717,5058.917330805,0
BBT,D,20200817,000000,17.8249,18.1717,17.6786,18.1717,6681.4461584841,0
BBT,D,20200818,000000,18.1717,18.1717,18.0811,18.0987,15859.922025122,0
BBT,D,20200819,000000,18.1532,18.1532,17.8433,17.8979,4351.9660627823,0
BBT,D,20200820,000000,17.8063,18.1171,16.711,17.6241,22771.613780072,0
BBT,D,20200821,000000,17.2587,17.6786,17.0764,17.4418,5399.4213819169,0
BBT,D,20200824,000000,17.3502,17.8063,17.2587,17.5325,8729.8752913635,0
BBT,D,20200825,000000,17.6241,17.6241,16.8932,17.167,9433.5836636614,0
BBT,D,20200826,000000,16.8932,17.3502,16.7295,17.167,4052.5386908521,0
BBT,D,20200827,000000,17.3502,17.9895,16.8932,17.5325,7737.5491995518,0
