<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MCR,D,20071012,000000,16.1996,16.9149,16.1996,16.9149,8779.05138332,0
MCR,D,20071015,000000,16.2348,17.2791,16.1996,17.0994,5084.4901185312,0
MCR,D,20071016,000000,17.243,17.243,16.2348,16.3784,9633.8260868696,0
MCR,D,20071017,000000,16.3623,17.0956,16.3623,17.0518,12244.411067083,0
MCR,D,20071018,000000,16.4536,16.7389,16.4536,16.7389,11643.019762741,0
MCR,D,20071019,000000,16.9187,17.2497,16.9187,17.2497,7850.6798418264,0
MCR,D,20071022,000000,17.2497,17.2497,16.3784,17.2392,278314.85375243,0
MCR,D,20071023,000000,17.1707,17.4056,17.1707,17.4056,4834.2608695216,0
MCR,D,20071024,000000,17.3695,17.3695,17.243,17.3695,1958.7272727096,0
MCR,D,20071025,000000,17.3695,17.3866,17.2791,17.2791,590.8774703504,0
MCR,D,20071026,000000,17.0994,17.0994,16.7389,17.0604,1185.9604742976,0
MCR,D,20071029,000000,17.0994,17.2791,16.99,16.99,4000.513833956,0
MCR,D,20071030,000000,16.6133,16.9187,16.562,16.9187,2500.1897232976,0
MCR,D,20071031,000000,16.9187,16.9187,16.8825,16.8825,708.6324110608,0
MCR,D,20071102,000000,17.243,17.243,16.8825,17.243,1486.6561264688,0
MCR,D,20071105,000000,17.0994,17.0994,16.7037,17.009,2313.04347824,0
MCR,D,20071106,000000,17.009,17.009,16.3623,16.5591,34189.936758585,0
MCR,D,20071107,000000,16.5591,16.8112,16.5591,16.8112,22477.525691497,0
MCR,D,20071108,000000,14.3991,16.3784,14.3991,16.3784,1093.438735168,0
MCR,D,20071109,000000,16.7037,16.7037,15.6603,16.5563,1142.8537549304,0
MCR,D,20071112,000000,15.8391,16.4859,15.8391,16.483,1371.0039525568,0
MCR,D,20071113,000000,16.522,16.7037,16.522,16.6638,1793.6600790352,0
MCR,D,20071114,000000,16.8112,16.8473,16.5591,16.6685,6358.7667983616,0
MCR,D,20071115,000000,16.1996,16.1996,14.4058,15.8391,25314.158102538,0
MCR,D,20071116,000000,15.7678,15.7678,14.7054,15.7678,15195.644268638,0
MCR,D,20071119,000000,14.7606,15.8353,14.7606,15.8353,5874.0790513304,0
MCR,D,20071120,000000,15.7678,15.7678,14.8309,15.5842,137.7312252952,0
MCR,D,20071121,000000,15.1191,15.6156,14.7606,15.4425,4384.268774664,0
MCR,D,20071122,000000,15.1191,15.2637,14.0386,14.7606,11840.67984179,0
MCR,D,20071123,000000,15.4425,15.4425,14.9384,15.1191,17370.956521582,0
MCR,D,20071126,000000,15.6232,15.6232,14.9384,15.4787,58858.545454014,0
MCR,D,20071127,000000,15.4577,15.4577,15.4577,15.4577,555.1304347776,0
MCR,D,20071128,000000,15.4577,15.4625,15.4073,15.4625,28266.442687492,0
MCR,D,20071129,000000,15.4787,15.4787,14.85,15.4748,29331.494070882,0
MCR,D,20071130,000000,15.4787,15.4787,15.1191,15.4787,2604.2766798184,0
